"","year","NAME","month_min","day_min","hour_min","DIST2LAND_min","LANDFALL_min","USA_WIND_min","USA_PRES_min","USA_SSHS_min","STORM_SPEE_min","STORM_DIR_min","depth_min","avg_Global_ocean_SST_anom_min","North_Atlantic_SST_anom_min","GISTEMP_min","CO2_avg_annual_min","nao_min","AMO_min","month_mean","day_mean","hour_mean","DIST2LAND_mean","LANDFALL_mean","USA_WIND_mean","USA_PRES_mean","USA_SSHS_mean","STORM_SPEE_mean","STORM_DIR_mean","depth_mean","avg_Global_ocean_SST_anom_mean","North_Atlantic_SST_anom_mean","GISTEMP_mean","CO2_avg_annual_mean","nao_mean","AMO_mean","month_max","day_max","hour_max","DIST2LAND_max","LANDFALL_max","USA_WIND_max","USA_PRES_max","USA_SSHS_max","STORM_SPEE_max","STORM_DIR_max","depth_max","avg_Global_ocean_SST_anom_max","North_Atlantic_SST_anom_max","GISTEMP_max","CO2_avg_annual_max","nao_max","AMO_max"
"123",1984,"JOSEPHINE",10,7,0,295,293,25,965,-4,2,0,-5618,-0.179841,-0.428092,0.15,344.65,-0.07,-0.345,10,13.6846846846847,10.5675675675676,516.63963963964,501.354545454545,58.8468468468468,986.261261261261,-0.234234234234234,9.44144144144144,153.711711711712,-4750.09009009009,-0.179841,-0.428092,0.15,344.65,-0.07,-0.345,10,21,21,1118,1010,90,1010,2,25,358,-1970,-0.179841,-0.428092,0.15,344.65,-0.07,-0.345
"124",1984,"KLAUS",11,5,0,0,0,15,971,-4,3,4,-7118,-0.179841,-0.428092,0.04,344.65,-0.06,-0.425,11,9.30769230769231,10.6153846153846,791.969230769231,771.140625,60.6153846153846,986.753846153846,0.138461538461538,11.8615384615385,82.8461538461538,-4990.07692307692,-0.179841,-0.428092,0.04,344.65,-0.06,-0.425,11,13,21,1812,1779,80,1004,1,26,356,-17,-0.179841,-0.428092,0.04,344.65,-0.06,-0.425
"125",1984,"LILI",12,12,0,0,0,25,980,-2,0,0,-7042,-0.179841,-0.428092,-0.06,344.65,0,-0.319,12,18.0612244897959,10.5918367346939,1340.25510204082,1323.39175257732,57.234693877551,991.540816326531,-1.1530612244898,11.8775510204082,172.132653061224,-5402.52040816327,-0.179841,-0.428092,-0.06,344.65,0,-0.319,12,24,21,1952,1918,70,1012,1,35,355,19,-0.179841,-0.428092,-0.06,344.65,0,-0.319
"126",1985,"ANA",7,15,0,0,0,30,996,-4,7,1,-5244,-0.178449333333333,-0.416223333333333,0,346.12,1.22,-0.154,7,17.1935483870968,10.3548387096774,657.612903225806,637.433333333333,42.1290322580645,1004.58064516129,-0.645161290322581,15.6129032258065,174.612903225806,-3825.22580645161,-0.178449333333333,-0.416223333333333,0,346.12,1.22,-0.154,7,19,21,1237,1236,60,1011,0,30,357,216,-0.178449333333333,-0.416223333333333,0,346.12,1.22,-0.154
"127",1985,"BOB",7,21,0,0,0,25,1002,-1,2,0,-3315,-0.178449333333333,-0.416223333333333,0,346.12,1.22,-0.154,7,23.1794871794872,10.6923076923077,103.153846153846,95.6315789473684,39.6666666666667,1006.5641025641,-0.282051282051282,8.84615384615385,112.589743589744,-318.692307692308,-0.178449333333333,-0.416223333333333,0,346.12,1.22,-0.154,7,26,21,285,279,65,1012,1,19,358,772,-0.178449333333333,-0.416223333333333,0,346.12,1.22,-0.154
"128",1985,"CLAUDETTE",8,9,0,58,58,25,980,-4,10,49,-5531,-0.178449333333333,-0.416223333333333,0.15,346.12,-0.48,-0.283,8,12.9322033898305,10.6271186440678,952.440677966102,936.068965517241,48.4915254237288,996.559322033898,-0.169491525423729,17.4576271186441,76.2033898305085,-3814.50847457627,-0.178449333333333,-0.416223333333333,0.15,346.12,-0.48,-0.283,8,17,21,1871,1830,75,1013,1,30,101,-23,-0.178449333333333,-0.416223333333333,0.15,346.12,-0.48,-0.283
"129",1985,"DANNY",8,12,0,0,0,20,987,-4,9,5,-4630,-0.178449333333333,-0.416223333333333,0.15,346.12,-0.48,-0.283,8,15.8888888888889,10.375,108.555555555556,96.0281690140845,34.6388888888889,1006.65277777778,-1.23611111111111,11.125,169.388888888889,-1086.125,-0.178449333333333,-0.416223333333333,0.15,346.12,-0.48,-0.283,8,20,21,420,402,80,1014,1,13,353,1126,-0.178449333333333,-0.416223333333333,0.15,346.12,-0.48,-0.283
"130",1985,"ELENA",8,1,0,0,0,20,953,-1,1,3,-3347,-0.178449333333333,-0.416223333333333,0.14,346.12,-0.52,-0.283,8.49206349206349,16.1904761904762,10.3333333333333,91.3492063492064,84.4516129032258,64.9206349206349,987.396825396825,0.873015873015873,11.2698412698413,221.412698412698,-627.095238095238,-0.178449333333333,-0.416223333333333,0.145079365079365,346.12,-0.49968253968254,-0.266269841269841,9,31,21,372,363,110,1012,3,21,357,729,-0.178449333333333,-0.416223333333333,0.15,346.12,-0.48,-0.249
"131",1985,"FABIAN",9,15,0,350,350,25,994,-1,7,52,-5906,-0.178449333333333,-0.416223333333333,0.14,346.12,-0.52,-0.249,9,17.1935483870968,10.3548387096774,1190.77419354839,1167.4,46.3870967741936,998.193548387097,-0.225806451612903,17.9677419354839,68.0645161290323,-5374.70967741936,-0.178449333333333,-0.416223333333333,0.14,346.12,-0.52,-0.249,9,19,21,1852,1775,55,1008,0,40,86,-3043,-0.178449333333333,-0.416223333333333,0.14,346.12,-0.52,-0.249
"132",1985,"GLORIA",9,1,0,0,0,25,920,-4,8,5,-5818,-0.178449333333333,-0.416223333333333,0.11,346.12,-0.52,-0.249,9.072,21.648,10.608,792.496,772.443548387097,59.512,982.248,-0.472,16.064,212.08,-3872.552,-0.178449333333333,-0.416223333333333,0.13784,346.12,-0.41776,-0.248784,10,30,21,1978,1978,125,1009,4,42,351,747,-0.178449333333333,-0.416223333333333,0.14,346.12,0.9,-0.246
"133",1985,"HENRI",9,21,0,8,8,25,996,-1,7,0,-4651,-0.178449333333333,-0.416223333333333,0.14,346.12,-0.52,-0.249,9,22.9259259259259,10.7777777777778,208.777777777778,192.692307692308,33.4074074074074,1006.14814814815,-0.481481481481481,9.55555555555556,101.592592592593,-2540.48148148148,-0.178449333333333,-0.416223333333333,0.14,346.12,-0.52,-0.249,9,25,21,593,557,50,1011,0,15,357,-22,-0.178449333333333,-0.416223333333333,0.14,346.12,-0.52,-0.249
"134",1985,"ISABEL",10,7,0,0,0,25,997,-1,3,2,-5536,-0.178449333333333,-0.416223333333333,0.11,346.12,0.9,-0.246,10,10.8260869565217,10.1739130434783,177.028985507246,165.147058823529,35.9420289855072,1008.13043478261,-0.565217391304348,8.84057971014493,168.63768115942,-1646.13043478261,-0.178449333333333,-0.416223333333333,0.11,346.12,0.9,-0.246,10,15,21,589,578,60,1014,0,17,354,1746,-0.178449333333333,-0.416223333333333,0.11,346.12,0.9,-0.246
"135",1985,"JUAN",10,1,0,0,0,25,971,-4,2,3,-3756,-0.178449333333333,-0.416223333333333,0.09,346.12,-0.67,-0.296,10.1272727272727,25,10.3090909090909,130.272727272727,119.518518518519,53.1454545454545,983.709090909091,-0.0727272727272727,9.05454545454545,167.236363636364,-971.527272727273,-0.178449333333333,-0.416223333333333,0.107454545454545,346.12,0.700181818181818,-0.252363636363636,11,31,21,462,443,75,1005,1,17,356,266,-0.178449333333333,-0.416223333333333,0.11,346.12,0.9,-0.246
"136",1985,"KATE",11,15,0,0,0,35,954,-4,3,0,-5704,-0.178449333333333,-0.416223333333333,0.09,346.12,-0.67,-0.296,11,19.3076923076923,10.6153846153846,189.369230769231,170.171875,73.3846153846154,979.430769230769,1.13846153846154,12.8307692307692,214.461538461538,-2845.96923076923,-0.178449333333333,-0.416223333333333,0.09,346.12,-0.67,-0.296,11,23,21,523,442,105,1006,3,27,353,119,-0.178449333333333,-0.416223333333333,0.09,346.12,-0.67,-0.296
"137",1986,"ANDREW",6,5,0,127,119,30,999,-2,5,5,-4984,-0.163518666666667,-0.467712,0.12,347.42,1.22,-0.263,6,6.46875,10.03125,253.65625,241.41935483871,39.6875,1002.59375,-0.5,11.46875,158.96875,-2344.96875,-0.163518666666667,-0.467712,0.12,347.42,1.22,-0.263,6,8,21,396,371,45,1007,0,24,356,-654,-0.163518666666667,-0.467712,0.12,347.42,1.22,-0.263
"138",1986,"BONNIE",6,23,0,0,0,10,991,-1,5,0,-3346,-0.163518666666667,-0.467712,0.12,347.42,1.22,-0.263,6,25.725,10.275,140.15,132.871794871795,36.925,1006.85,-0.375,8.975,201.825,-970.6,-0.163518666666667,-0.467712,0.12,347.42,1.22,-0.263,6,28,21,423,411,75,1016,1,13,349,326,-0.163518666666667,-0.467712,0.12,347.42,1.22,-0.263
"139",1986,"CHARLEY",8,13,0,0,0,10,980,-4,2,0,-5101,-0.163518666666667,-0.467712,0.12,347.42,-1.09,-0.274,8,21.3082706766917,10.6015037593985,337.90977443609,324.265151515152,39.0676691729323,996.533834586466,-2.3984962406015,11.5714285714286,76.7744360902256,-1543.12781954887,-0.163518666666667,-0.467712,0.12,347.42,-1.09,-0.274,8,30,21,1596,1549,70,1015,1,34,358,161,-0.163518666666667,-0.467712,0.12,347.42,-1.09,-0.274
"140",1986,"DANIELLE",9,7,0,194,190,25,1000,-1,17,267,-5065,-0.163518666666667,-0.467712,0.02,347.42,-1.12,-0.221,9,8.44444444444444,10.3333333333333,346.407407407407,325.461538461538,37.7407407407407,1005.85185185185,-0.444444444444444,20.4074074074074,280.185185185185,-3695.88888888889,-0.163518666666667,-0.467712,0.02,347.42,-1.12,-0.221,9,10,21,571,568,50,1013,0,30,290,-523,-0.163518666666667,-0.467712,0.02,347.42,-1.12,-0.221
"141",1986,"EARL",9,10,0,605,596,30,979,-4,1,5,-6291,-0.163518666666667,-0.467712,0.02,347.42,-1.12,-0.221,9,14.9333333333333,10.6,1514.24,1500.47297297297,73.6133333333333,988.226666666667,0.613333333333333,12.9333333333333,156.546666666667,-5019.97333333333,-0.163518666666667,-0.467712,0.02,347.42,-1.12,-0.221,9,20,21,2034,2021,90,1010,2,54,355,-1813,-0.163518666666667,-0.467712,0.02,347.42,-1.12,-0.221
"142",1986,"FRANCES",11,18,0,571,571,30,1000,-1,4,0,-6106,-0.163518666666667,-0.467712,0.11,347.42,2.29,-0.399,11,19.8,10.8,1067.96,1047.625,53.6,1003.4,0.2,8.32,63.04,-5832.84,-0.163518666666667,-0.467712,0.11,347.42,2.29,-0.399,11,21,21,1556,1549,75,1009,1,16,354,-5376,-0.163518666666667,-0.467712,0.11,347.42,2.29,-0.399
"143",1987,"ARLENE",8,8,0,0,0,10,987,-4,0,0,-5956,-0.101512,-0.337336333333333,0.28,349.19,-0.83,0.278,8,17.5432098765432,10.4444444444444,932.530864197531,919.583850931677,38.6851851851852,1001.49382716049,-1.19135802469136,11.9012345679012,111.623456790123,-4052.25308641975,-0.101512,-0.337336333333333,0.28,349.19,-0.83,0.278,8,28,21,1736,1731,65,1016,1,31,351,651,-0.101512,-0.337336333333333,0.28,349.19,-0.83,0.278
"144",1987,"BRET",8,18,0,269,269,25,1000,-1,11,273,-5754,-0.101512,-0.337336333333333,0.28,349.19,-0.83,0.278,8,20.7058823529412,10.0588235294118,1446.70588235294,1434.3,33.9411764705882,1005.6862745098,-0.392156862745098,14.3921568627451,286.803921568627,-4697.19607843137,-0.101512,-0.337336333333333,0.28,349.19,-0.83,0.278,8,24,21,2026,2020,45,1011,0,19,343,-2519,-0.101512,-0.337336333333333,0.28,349.19,-0.83,0.278
"145",1987,"CINDY",9,5,0,1484,1484,25,1000,-4,11,0,-5916,-0.101512,-0.337336333333333,0.39,349.19,-1.22,0.192,9,7.67441860465116,10.8139534883721,1914.04651162791,1903.30952380952,34.8139534883721,1006.09302325581,-0.465116279069767,16.3255813953488,174.558139534884,-4141.13953488372,-0.101512,-0.337336333333333,0.39,349.19,-1.22,0.192,9,10,21,2271,2262,45,1011,0,25,358,-2107,-0.101512,-0.337336333333333,0.39,349.19,-1.22,0.192
"146",1987,"DENNIS",9,8,0,250,250,25,1000,-4,6,12,-6261,-0.101512,-0.337336333333333,0.39,349.19,-1.22,0.192,9,14.3673469387755,10.6530612244898,1384.20408163265,1370.41666666667,33.0204081632653,1006.80612244898,-0.459183673469388,11.4489795918367,265.357142857143,-5020.5,-0.101512,-0.337336333333333,0.39,349.19,-1.22,0.192,9,20,21,2065,2050,45,1012,0,27,343,-2797,-0.101512,-0.337336333333333,0.39,349.19,-1.22,0.192
"147",1987,"EMILY",9,20,0,0,0,25,958,-4,10,1,-5545,-0.101512,-0.337336333333333,0.39,349.19,-1.22,0.192,9,22.9454545454545,10.3090909090909,465.218181818182,428.703703703704,57.9636363636364,990.963636363636,0.4,24.7818181818182,198.272727272727,-3796,-0.101512,-0.337336333333333,0.39,349.19,-1.22,0.192,9,26,21,1232,1070,110,1008,3,61,356,494,-0.101512,-0.337336333333333,0.39,349.19,-1.22,0.192
"148",1987,"FLOYD",10,9,0,0,0,25,993,-4,4,0,-5266,-0.101512,-0.337336333333333,0.32,349.19,0.14,0.045,10,11.125,10.875,162.6,136.666666666667,42.5,997.225,-0.475,11.55,143.2,-1703.35,-0.101512,-0.337336333333333,0.32,349.19,0.14,0.045,10,14,21,619,526,65,1004,1,19,352,103,-0.101512,-0.337336333333333,0.32,349.19,0.14,0.045
"149",1988,"ALBERTO",8,5,0,0,0,20,1002,-4,13,22,-3206,-0.102103333333333,-0.346796666666667,0.46,351.57,0.04,-0.013,8,6.76923076923077,10.3846153846154,124,106.6,27.5,1008.57692307692,-1.07692307692308,20.5,39.3846153846154,-1231.03846153846,-0.102103333333333,-0.346796666666667,0.46,351.57,0.04,-0.013,8,8,21,207,201,35,1015,0,33,58,37,-0.102103333333333,-0.346796666666667,0.46,351.57,0.04,-0.013
"150",1988,"BERYL",8,8,0,0,0,20,1001,-1,1,90,-9,-0.102103333333333,-0.346796666666667,0.46,351.57,0.04,-0.013,8,8.95652173913044,10.0434782608696,3.1304347826087,1.31818181818182,34.5217391304348,1005.69565217391,-0.478260869565217,5.56521739130435,244.478260869565,11.2608695652174,-0.102103333333333,-0.346796666666667,0.46,351.57,0.04,-0.013,8,10,21,14,11,45,1011,0,10,326,65,-0.102103333333333,-0.346796666666667,0.46,351.57,0.04,-0.013
"151",1988,"CHRIS",8,21,0,0,0,20,1005,-4,10,1,-5605,-0.102103333333333,-0.346796666666667,0.46,351.57,0.04,-0.013,8,25.7105263157895,10.7763157894737,285.302631578947,262.88,28.6578947368421,1008.32894736842,-1.42105263157895,18.1578947368421,245.078947368421,-1659.56578947368,-0.102103333333333,-0.346796666666667,0.46,351.57,0.04,-0.013,8,30,21,1475,1382,45,1010,0,38,353,1813,-0.102103333333333,-0.346796666666667,0.46,351.57,0.04,-0.013
"152",1988,"DEBBY",8,1,0,0,0,25,987,-1,6,250,-3155,-0.102103333333333,-0.346796666666667,0.42,351.57,-0.99,-0.1,8.94594594594595,4.24324324324324,10.3783783783784,70.6216216216216,64.4864864864865,35.6756756756757,999.756756756757,-0.594594594594595,7.75675675675676,269.189189189189,45.972972972973,-0.102103333333333,-0.346796666666667,0.422162162162162,351.57,-0.934324324324324,-0.0952972972972973,9,31,21,241,231,65,1006,1,9,283,2901,-0.102103333333333,-0.346796666666667,0.46,351.57,0.04,-0.013
"153",1988,"ERNESTO",9,3,0,1229,1223,25,994,-1,10,54,-5512,-0.102103333333333,-0.346796666666667,0.42,351.57,-0.99,-0.1,9,3.55555555555556,10,1368.16666666667,1343.29411764706,38.7222222222222,1003.11111111111,-0.388888888888889,33.1666666666667,66.3333333333333,-4484.61111111111,-0.102103333333333,-0.346796666666667,0.42,351.57,-0.99,-0.1,9,5,21,1710,1665,55,1016,0,50,80,-2207,-0.102103333333333,-0.346796666666667,0.42,351.57,-0.99,-0.1
"154",1988,"FLORENCE",9,7,0,0,0,15,983,-1,1,0,-3754,-0.102103333333333,-0.346796666666667,0.42,351.57,-0.99,-0.1,9,8.94285714285714,10.3714285714286,146.857142857143,137.029411764706,40.5428571428571,995.285714285714,-0.228571428571429,8.85714285714286,177.285714285714,-1062.14285714286,-0.102103333333333,-0.346796666666667,0.42,351.57,-0.99,-0.1,9,11,21,395,390,70,1010,1,14,358,91,-0.102103333333333,-0.346796666666667,0.42,351.57,-0.99,-0.1
"155",1988,"GILBERT",9,8,0,0,0,25,888,-4,10,10,-4979,-0.102103333333333,-0.346796666666667,0.42,351.57,-0.99,-0.1,9,13.9340659340659,10.5824175824176,171.593406593407,156.855555555556,75.0879120879121,970.373626373626,1.30769230769231,16.2087912087912,246.637362637363,-1779.36263736264,-0.102103333333333,-0.346796666666667,0.42,351.57,-0.99,-0.1,9,20,21,683,665,160,1008,5,42,344,2405,-0.102103333333333,-0.346796666666667,0.42,351.57,-0.99,-0.1
"156",1988,"HELENE",9,19,0,957,959,30,938,-4,6,0,-6274,-0.102103333333333,-0.346796666666667,0.42,351.57,-0.99,-0.1,9,24.7272727272727,10.3977272727273,1505.82954545455,1491.6091954023,82.125,973.852272727273,1.59090909090909,14.3295454545455,225.034090909091,-4616.79545454545,-0.102103333333333,-0.346796666666667,0.42,351.57,-0.99,-0.1,9,30,21,1873,1822,125,1009,4,56,357,-2403,-0.102103333333333,-0.346796666666667,0.42,351.57,-0.99,-0.1
"157",1988,"ISAAC",9,1,0,145,145,25,1005,-1,9,269,-4900,-0.102103333333333,-0.346796666666667,0.4,351.57,-1.08,-0.176,9.21739130434783,23.1739130434783,10.304347826087,502.347826086957,484.954545454545,30,1006.08695652174,-0.782608695652174,14.5217391304348,281.086956521739,-4147.69565217391,-0.102103333333333,-0.346796666666667,0.415652173913043,351.57,-1.0095652173913,-0.116521739130435,10,30,21,829,771,40,1009,0,18,295,-1457,-0.102103333333333,-0.346796666666667,0.42,351.57,-0.99,-0.1
"158",1988,"JOAN:MIRIAM",10,10,0,0,0,25,932,-1,1,0,-5061,-0.102103333333333,-0.346796666666667,0.4,351.57,-1.08,-0.176,10,16.5,10.5,306.65,291.07,63.51,987.2,0.8,9.04,268.07,-2591.38,-0.102103333333333,-0.346796666666667,0.4,351.57,-1.08,-0.176,10,23,21,1130,1078,125,1010,4,16,297,551,-0.102103333333333,-0.346796666666667,0.4,351.57,-1.08,-0.176
"159",1988,"KEITH",11,17,0,0,0,30,945,-4,5,0,-5418,-0.102103333333333,-0.346796666666667,0.13,351.57,-0.34,-0.152,11,21.8082191780822,10.6027397260274,358.383561643836,334.875,47.3835616438356,990.082191780822,-1.20547945205479,19.1643835616438,173.191780821918,-2448.1095890411,-0.102103333333333,-0.346796666666667,0.13,351.57,-0.34,-0.152,11,26,21,965,946,65,1008,0,56,352,27,-0.102103333333333,-0.346796666666667,0.13,351.57,-0.34,-0.152
"160",1989,"ALLISON",6,1,0,0,0,20,999,-4,0,0,-810,-0.107439333333333,-0.325646333333333,0.15,353.12,-0.27,0.085,6.10714285714286,24.5357142857143,10.4464285714286,27.4642857142857,25.9074074074074,28.4107142857143,1005.96428571429,-2.41071428571429,4.26785714285714,90.625,-56.4642857142857,-0.107439333333333,-0.325646333333333,0.170357142857143,353.12,-0.137142857142857,0.0943214285714286,7,30,21,139,139,45,1011,0,8,358,184,-0.107439333333333,-0.325646333333333,0.34,353.12,0.97,0.172
"161",1989,"BARRY",7,9,0,952,952,25,1005,-1,5,235,-6060,-0.107439333333333,-0.325646333333333,0.34,353.12,0.97,0.172,7,11.4285714285714,10.7142857142857,1347.11428571429,1329.88235294118,35.4,1011.4,-0.4,13.7714285714286,294.657142857143,-4982.28571428571,-0.107439333333333,-0.325646333333333,0.34,353.12,0.97,0.172,7,14,21,1763,1671,45,1018,0,27,329,-3038,-0.107439333333333,-0.325646333333333,0.34,353.12,0.97,0.172
"162",1989,"CHANTAL",7,1,0,0,0,20,984,-1,9,308,-3686,-0.107439333333333,-0.325646333333333,0.34,353.12,0.01,0.107,7.58620689655172,13.6206896551724,10.9655172413793,142.137931034483,132,39.9310344827586,999.827586206897,-0.310344827586207,10.448275862069,328.620689655172,-876,-0.107439333333333,-0.325646333333333,0.351724137931034,353.12,0.407241379310345,0.133896551724138,8,31,21,421,413,70,1011,1,13,350,347,-0.107439333333333,-0.325646333333333,0.36,353.12,0.97,0.172
"163",1989,"DEAN",7,1,0,0,0,25,968,-4,3,0,-7335,-0.107439333333333,-0.325646333333333,0.34,353.12,0.01,0.107,7.91891891891892,6.87837837837838,10.4594594594595,714.337837837838,677.890410958904,63.6216216216216,987.918918918919,0.459459459459459,17.5,202.283783783784,-4624.52702702703,-0.107439333333333,-0.325646333333333,0.358378378378378,353.12,0.0878378378378378,0.11227027027027,8,31,21,1570,1502,90,1010,2,40,358,199,-0.107439333333333,-0.325646333333333,0.36,353.12,0.97,0.172
"164",1989,"ERIN",8,18,0,529,529,25,968,-1,5,8,-5928,-0.107439333333333,-0.325646333333333,0.36,353.12,0.01,0.107,8,22.0684931506849,10.3561643835616,1644.67123287671,1632.33333333333,59.013698630137,989.27397260274,0.493150684931507,15.013698630137,193.123287671233,-4327.94520547945,-0.107439333333333,-0.325646333333333,0.36,353.12,0.01,0.107,8,27,21,2444,2433,90,1012,2,28,349,-951,-0.107439333333333,-0.325646333333333,0.36,353.12,0.01,0.107
"165",1989,"FELIX",8,1,0,442,442,25,979,-4,1,0,-6120,-0.107439333333333,-0.325646333333333,0.36,353.12,0.01,-0.1,8.616,14.224,10.32,1263.776,1248.29032258065,42.88,1000.096,-0.56,8.936,199.168,-4282.824,-0.107439333333333,-0.325646333333333,0.36616,353.12,1.26664,-0.020512,9,31,21,2177,2134,75,1010,1,22,351,-1147,-0.107439333333333,-0.325646333333333,0.37,353.12,2.05,0.107
"166",1989,"GABRIELLE",8,1,0,338,335,25,935,-1,1,0,-6234,-0.107439333333333,-0.325646333333333,0.36,353.12,0.01,-0.1,8.89473684210526,9.31578947368421,10.4736842105263,1004.0701754386,990.893805309734,76.6140350877193,974.754385964912,1.47368421052632,12.0526315789474,236.964912280702,-5035.84210526316,-0.107439333333333,-0.325646333333333,0.368947368421053,353.12,1.83526315789474,-0.0782105263157895,9,31,21,1790,1787,125,1011,4,20,359,-83,-0.107439333333333,-0.325646333333333,0.37,353.12,2.05,0.107
"167",1989,"HUGO",9,10,0,0,0,25,918,-4,6,8,-8047,-0.107439333333333,-0.325646333333333,0.37,353.12,2.05,-0.1,9,17.5619834710744,10.5123966942149,587.066115702479,569.008333333333,78.3801652892562,969.413223140496,0.950413223140496,16.9917355371901,247.479338842975,-3400.46280991736,-0.107439333333333,-0.325646333333333,0.37,353.12,2.05,-0.1,9,25,21,1811,1790,140,1010,5,56,358,775,-0.107439333333333,-0.325646333333333,0.37,353.12,2.05,-0.1
"168",1989,"IRIS",9,16,0,415,414,25,1001,-1,9,267,-5899,-0.107439333333333,-0.325646333333333,0.37,353.12,2.05,-0.1,9,18.8048780487805,10.6829268292683,672.317073170732,655.475,38.0487804878049,1005.68292682927,-0.439024390243902,13.6585365853659,296.756097560976,-5298.92682926829,-0.107439333333333,-0.325646333333333,0.37,353.12,2.05,-0.1,9,21,21,1123,1046,60,1017,0,20,340,-3051,-0.107439333333333,-0.325646333333333,0.37,353.12,2.05,-0.1
"169",1989,"JERRY",10,12,0,0,0,15,982,-1,4,0,-3767,-0.107439333333333,-0.325646333333333,0.32,353.12,-0.03,-0.129,10,14.2222222222222,10.5833333333333,231.833333333333,225.2,47.25,995.138888888889,-0.111111111111111,9.19444444444444,213,-1804.22222222222,-0.107439333333333,-0.325646333333333,0.32,353.12,-0.03,-0.129,10,16,21,445,441,75,1009,1,19,355,135,-0.107439333333333,-0.325646333333333,0.32,353.12,-0.03,-0.129
"170",1989,"KAREN",11,1,0,85,84,25,1000,-1,0,0,-5090,-0.107439333333333,-0.325646333333333,0.21,353.12,-1.15,-0.159,11.5744680851064,13.7021276595745,10.531914893617,177.212765957447,170.369565217391,36.3404255319149,1003.74468085106,-0.297872340425532,5.04255319148936,151.404255319149,-3787.82978723404,-0.107439333333333,-0.325646333333333,0.301914893617021,353.12,-0.592553191489362,-0.157297872340426,12,30,21,302,300,50,1007,0,12,351,0,-0.107439333333333,-0.325646333333333,0.37,353.12,0.16,-0.155
"171",1990,"ARTHUR",7,22,0,84,80,25,995,-1,13,264,-5035,-0.0809373333333333,-0.309014666666667,0.44,354.39,0.53,-0.028,7,24.4418604651163,10.3953488372093,430.441860465116,405.261904761905,36,1005.83720930233,-0.511627906976744,16.3488372093023,283.418604651163,-3689.93023255814,-0.0809373333333333,-0.309014666666667,0.44,354.39,0.53,-0.028,7,27,21,1154,1095,60,1010,0,20,302,-457,-0.0809373333333333,-0.309014666666667,0.44,354.39,0.53,-0.028
"172",1990,"BERTHA",7,1,0,0,0,20,973,-4,3,0,-5420,-0.0809373333333333,-0.309014666666667,0.3,354.39,0.53,-0.028,7.17808219178082,23.041095890411,10.5205479452055,476.315068493151,469.138888888889,46.8082191780822,994.082191780822,-0.479452054794521,9.43835616438356,100.150684931507,-4502.65753424658,-0.0809373333333333,-0.309014666666667,0.415068493150685,354.39,0.608356164383562,-0.0146438356164384,8,31,21,702,689,70,1013,1,25,251,29,-0.0809373333333333,-0.309014666666667,0.44,354.39,0.97,0.047
"173",1990,"CESAR",7,1,0,643,643,25,1000,-1,1,0,-5871,-0.0809373333333333,-0.309014666666667,0.3,354.39,0.53,-0.028,7.86885245901639,7.39344262295082,10.1311475409836,1822.18032786885,1811.83333333333,36.4262295081967,1005.6393442623,-0.426229508196721,9.98360655737705,268.344262295082,-4711.98360655738,-0.0809373333333333,-0.309014666666667,0.318360655737705,354.39,0.912295081967213,0.0371639344262295,8,31,21,2242,2233,45,1016,0,19,341,-2301,-0.0809373333333333,-0.309014666666667,0.44,354.39,0.97,0.047
"174",1990,"DIANA",8,4,0,0,0,20,980,-1,6,264,-4939,-0.0809373333333333,-0.309014666666667,0.3,354.39,0.97,0.047,8,6.2093023255814,9.97674418604651,97,79.5116279069767,43.906976744186,1000.97674418605,-0.186046511627907,12.8139534883721,289.139534883721,-539.372093023256,-0.0809373333333333,-0.309014666666667,0.3,354.39,0.97,0.047,8,9,21,414,346,85,1010,2,19,319,2151,-0.0809373333333333,-0.309014666666667,0.3,354.39,0.97,0.047
"175",1990,"EDOUARD",8,2,0,623,623,20,1003,-4,1,0,-5386,-0.0809373333333333,-0.309014666666667,0.3,354.39,0.97,0.047,8,7.68965517241379,10.448275862069,1449.36781609195,1444.90697674419,29.8735632183908,1008.3908045977,-1.80459770114943,6.18390804597701,151.781609195402,-2762.90804597701,-0.0809373333333333,-0.309014666666667,0.3,354.39,0.97,0.047,8,13,21,1887,1884,40,1015,0,16,355,-635,-0.0809373333333333,-0.309014666666667,0.3,354.39,0.97,0.047
"176",1990,"FRAN",8,11,0,0,0,15,1007,-3,19,253,-5010,-0.0809373333333333,-0.309014666666667,0.3,354.39,0.97,0.047,8,12.56,10.56,766.44,736.083333333333,27.92,1008.95,-1.04,24.16,272.04,-3841.16,-0.0809373333333333,-0.309014666666667,0.3,354.39,0.97,0.047,8,14,21,1577,1500,35,1010,0,30,283,43,-0.0809373333333333,-0.309014666666667,0.3,354.39,0.97,0.047
"177",1990,"GUSTAV",8,1,0,485,482,25,956,-4,7,0,-6326,-0.0809373333333333,-0.309014666666667,0.3,354.39,0.97,0.047,8.23170731707317,21.6585365853659,10.5365853658537,962.134146341463,946.901234567901,73.2073170731707,980.036585365854,1.08536585365854,12,118.853658536585,-5052.4756097561,-0.0809373333333333,-0.309014666666667,0.3,354.39,0.990853658536585,0.068780487804878,9,31,21,1560,1555,105,1010,3,29,359,-259,-0.0809373333333333,-0.309014666666667,0.3,354.39,1.06,0.141
